광고ID,매체ID,누적 전환 수,도메인,광고 종료일,목표 전환 수,달성률
140016.0,108.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
140016.0,212.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
140016.0,213.0,1.0,게임,2031-01-03 00:00:00,제한없음,제한없음
140016.0,246.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
140016.0,270.0,1.0,게임,2031-01-03 00:00:00,제한없음,제한없음
140016.0,281.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
140016.0,337.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
140016.0,371.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
140016.0,389.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
140016.0,422.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
140016.0,524.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
140016.0,525.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
140016.0,539.0,1.0,게임,2031-01-03 00:00:00,제한없음,제한없음
140016.0,545.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
140016.0,564.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
140016.0,605.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
140016.0,628.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
140016.0,630.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
140016.0,645.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
140016.0,711.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
140016.0,761.0,2.0,게임,2031-01-03 00:00:00,제한없음,제한없음
140016.0,774.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
140016.0,790.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
140016.0,817.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
140016.0,854.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
140016.0,1020.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
140808.0,28.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,30.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,212.0,10.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,213.0,4.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,246.0,1.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,270.0,18.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,281.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,294.0,3.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,337.0,9.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,371.0,3.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,413.0,1.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,422.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,431.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,482.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,485.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,496.0,19.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,508.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,524.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,525.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,530.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,532.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,545.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,547.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,550.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,554.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,564.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,566.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,568.0,1.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,573.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,599.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,600.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,605.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,607.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,628.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,630.0,1.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,645.0,3.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,653.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,711.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,767.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,774.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,778.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,785.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,817.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,818.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140808.0,854.0,0.0,금융/보험,2029-11-28 00:00:00,제한없음,제한없음
140811.0,12.0,0.0,기타,2030-12-27 00:00:00,제한없음,제한없음
140811.0,18.0,0.0,기타,2030-12-27 00:00:00,제한없음,제한없음
140811.0,22.0,0.0,기타,2030-12-27 00:00:00,제한없음,제한없음
140811.0,213.0,0.0,기타,2030-12-27 00:00:00,제한없음,제한없음
140811.0,246.0,0.0,기타,2030-12-27 00:00:00,제한없음,제한없음
140811.0,270.0,3.0,기타,2030-12-27 00:00:00,제한없음,제한없음
140811.0,281.0,0.0,기타,2030-12-27 00:00:00,제한없음,제한없음
140811.0,337.0,0.0,기타,2030-12-27 00:00:00,제한없음,제한없음
140811.0,371.0,0.0,기타,2030-12-27 00:00:00,제한없음,제한없음
140811.0,389.0,0.0,기타,2030-12-27 00:00:00,제한없음,제한없음
140811.0,539.0,8.0,기타,2030-12-27 00:00:00,제한없음,제한없음
140811.0,564.0,0.0,기타,2030-12-27 00:00:00,제한없음,제한없음
140811.0,582.0,0.0,기타,2030-12-27 00:00:00,제한없음,제한없음
140811.0,593.0,0.0,기타,2030-12-27 00:00:00,제한없음,제한없음
140811.0,634.0,0.0,기타,2030-12-27 00:00:00,제한없음,제한없음
140811.0,643.0,0.0,기타,2030-12-27 00:00:00,제한없음,제한없음
140811.0,645.0,0.0,기타,2030-12-27 00:00:00,제한없음,제한없음
140811.0,711.0,0.0,기타,2030-12-27 00:00:00,제한없음,제한없음
140811.0,761.0,0.0,기타,2030-12-27 00:00:00,제한없음,제한없음
140811.0,774.0,0.0,기타,2030-12-27 00:00:00,제한없음,제한없음
140811.0,790.0,0.0,기타,2030-12-27 00:00:00,제한없음,제한없음
140811.0,817.0,0.0,기타,2030-12-27 00:00:00,제한없음,제한없음
140812.0,26.0,0.0,게임,2031-01-02 00:00:00,제한없음,제한없음
140812.0,54.0,0.0,게임,2031-01-02 00:00:00,제한없음,제한없음
140812.0,56.0,7.0,게임,2031-01-02 00:00:00,제한없음,제한없음
140812.0,375.0,0.0,게임,2031-01-02 00:00:00,제한없음,제한없음
140812.0,401.0,0.0,게임,2031-01-02 00:00:00,제한없음,제한없음
140812.0,540.0,17.0,게임,2031-01-02 00:00:00,제한없음,제한없음
140812.0,564.0,0.0,게임,2031-01-02 00:00:00,제한없음,제한없음
140812.0,655.0,0.0,게임,2031-01-02 00:00:00,제한없음,제한없음
140812.0,667.0,2.0,게임,2031-01-02 00:00:00,제한없음,제한없음
140812.0,759.0,0.0,게임,2031-01-02 00:00:00,제한없음,제한없음
140812.0,761.0,2.0,게임,2031-01-02 00:00:00,제한없음,제한없음
140812.0,772.0,0.0,게임,2031-01-02 00:00:00,제한없음,제한없음
140812.0,778.0,0.0,게임,2031-01-02 00:00:00,제한없음,제한없음
140812.0,792.0,0.0,게임,2031-01-02 00:00:00,제한없음,제한없음
140812.0,818.0,0.0,게임,2031-01-02 00:00:00,제한없음,제한없음
140818.0,26.0,0.0,기타,2030-12-21 00:00:00,제한없음,제한없음
140818.0,54.0,0.0,기타,2030-12-21 00:00:00,제한없음,제한없음
140818.0,56.0,61.0,기타,2030-12-21 00:00:00,제한없음,제한없음
140818.0,375.0,0.0,기타,2030-12-21 00:00:00,제한없음,제한없음
140818.0,401.0,0.0,기타,2030-12-21 00:00:00,제한없음,제한없음
140818.0,540.0,1.0,기타,2030-12-21 00:00:00,제한없음,제한없음
140818.0,655.0,0.0,기타,2030-12-21 00:00:00,제한없음,제한없음
140818.0,759.0,0.0,기타,2030-12-21 00:00:00,제한없음,제한없음
140818.0,761.0,0.0,기타,2030-12-21 00:00:00,제한없음,제한없음
140818.0,778.0,0.0,기타,2030-12-21 00:00:00,제한없음,제한없음
140818.0,818.0,0.0,기타,2030-12-21 00:00:00,제한없음,제한없음
140830.0,18.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140830.0,22.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140830.0,54.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140830.0,58.0,29.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140830.0,212.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140830.0,213.0,1.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140830.0,246.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140830.0,270.0,1.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140830.0,281.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140830.0,291.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140830.0,294.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140830.0,337.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140830.0,371.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140830.0,539.0,32.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140830.0,564.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140830.0,568.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140830.0,582.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140830.0,593.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140830.0,634.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140830.0,643.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140830.0,645.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140830.0,667.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140830.0,711.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140830.0,759.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140830.0,761.0,1.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140830.0,774.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140830.0,790.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140830.0,817.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140830.0,1019.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140831.0,18.0,5.0,게임,2030-12-27 00:00:00,제한없음,제한없음
140831.0,22.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
140831.0,54.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
140831.0,58.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
140831.0,212.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
140831.0,213.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
140831.0,246.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
140831.0,270.0,6.0,게임,2030-12-27 00:00:00,제한없음,제한없음
140831.0,281.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
140831.0,337.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
140831.0,371.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
140831.0,389.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
140831.0,482.0,1.0,게임,2030-12-27 00:00:00,제한없음,제한없음
140831.0,539.0,83.0,게임,2030-12-27 00:00:00,제한없음,제한없음
140831.0,564.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
140831.0,568.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
140831.0,643.0,2.0,게임,2030-12-27 00:00:00,제한없음,제한없음
140831.0,644.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
140831.0,645.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
140831.0,711.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
140831.0,759.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
140831.0,761.0,1.0,게임,2030-12-27 00:00:00,제한없음,제한없음
140831.0,774.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
140831.0,790.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
140831.0,817.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
140832.0,12.0,45.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140832.0,14.0,2658.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140832.0,18.0,105.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140832.0,22.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140832.0,54.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140832.0,58.0,6822.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140832.0,212.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140832.0,213.0,46.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140832.0,246.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140832.0,270.0,10.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140832.0,281.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140832.0,291.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140832.0,337.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140832.0,371.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140832.0,482.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140832.0,539.0,342.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140832.0,564.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140832.0,630.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140832.0,634.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140832.0,643.0,5.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140832.0,645.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140832.0,667.0,5.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140832.0,711.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140832.0,759.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140832.0,761.0,21.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140832.0,767.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140832.0,774.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140832.0,790.0,4.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140832.0,817.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
140836.0,12.0,57.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,18.0,1.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,22.0,1.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,54.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,108.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,212.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,213.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,246.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,270.0,5.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,281.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,291.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,294.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,337.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,371.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,482.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,539.0,171.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,564.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,628.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,630.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,634.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,643.0,8.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,644.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,645.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,667.0,1.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,711.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,759.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,761.0,1.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,774.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,785.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,790.0,1.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140836.0,817.0,0.0,게임,2030-12-28 00:00:00,제한없음,제한없음
140892.0,246.0,25.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,270.0,556.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,303.0,0.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,324.0,47.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,340.0,52.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,341.0,65.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,371.0,37.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,389.0,7.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,413.0,1.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,422.0,0.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,431.0,0.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,485.0,0.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,508.0,0.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,524.0,0.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,525.0,0.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,530.0,0.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,532.0,0.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,545.0,0.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,547.0,0.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,550.0,0.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,564.0,1.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,566.0,0.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,568.0,1.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,573.0,0.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,578.0,252.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,579.0,230.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,582.0,45.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,590.0,52.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,593.0,57.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,599.0,0.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,600.0,0.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,605.0,0.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,607.0,0.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,621.0,92.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,628.0,0.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,634.0,4.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,636.0,171.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,637.0,249.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,638.0,124.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,639.0,108.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,640.0,123.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,643.0,8.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,645.0,0.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,646.0,205.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,653.0,0.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,674.0,151.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,675.0,154.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,682.0,71.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,683.0,135.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,687.0,82.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,688.0,88.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,700.0,289.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,701.0,266.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,711.0,4.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,790.0,8.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,794.0,36.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,795.0,47.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,805.0,181.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,806.0,303.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,807.0,242.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,808.0,207.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,817.0,3.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,824.0,0.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,845.0,3.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140892.0,854.0,9.0,기타,2029-11-29 00:00:00,제한없음,제한없음
140904.0,12.0,215.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
140904.0,22.0,8.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
140904.0,30.0,1.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
140904.0,54.0,27.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
140904.0,212.0,13.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
140904.0,213.0,83.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
140904.0,246.0,2.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
140904.0,270.0,14.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
140904.0,281.0,1.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
140904.0,294.0,7.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
140904.0,371.0,1.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
140904.0,389.0,0.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
140904.0,482.0,0.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
140904.0,496.0,159.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
140904.0,711.0,0.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
140904.0,786.0,0.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
140904.0,790.0,2.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
140904.0,854.0,2.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
140906.0,54.0,0.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
140906.0,401.0,13.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
140906.0,772.0,1.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
140906.0,785.0,0.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
141053.0,778.0,0.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
141053.0,785.0,0.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
144427.0,22.0,29.0,생활서비스,2030-01-01 00:00:00,제한없음,제한없음
144427.0,54.0,453.0,생활서비스,2030-01-01 00:00:00,제한없음,제한없음
144427.0,212.0,70.0,생활서비스,2030-01-01 00:00:00,제한없음,제한없음
144427.0,213.0,27.0,생활서비스,2030-01-01 00:00:00,제한없음,제한없음
144427.0,246.0,57.0,생활서비스,2030-01-01 00:00:00,제한없음,제한없음
144427.0,270.0,35.0,생활서비스,2030-01-01 00:00:00,제한없음,제한없음
144427.0,281.0,9.0,생활서비스,2030-01-01 00:00:00,제한없음,제한없음
144427.0,294.0,152.0,생활서비스,2030-01-01 00:00:00,제한없음,제한없음
144427.0,389.0,2.0,생활서비스,2030-01-01 00:00:00,제한없음,제한없음
144427.0,413.0,3.0,생활서비스,2030-01-01 00:00:00,제한없음,제한없음
144427.0,568.0,1.0,생활서비스,2030-01-01 00:00:00,제한없음,제한없음
144427.0,630.0,1.0,생활서비스,2030-01-01 00:00:00,제한없음,제한없음
144427.0,767.0,1.0,생활서비스,2030-01-01 00:00:00,제한없음,제한없음
144427.0,817.0,3.0,생활서비스,2030-01-01 00:00:00,제한없음,제한없음
144427.0,854.0,8.0,생활서비스,2030-01-01 00:00:00,제한없음,제한없음
144429.0,54.0,9.0,생활서비스,2030-01-01 00:00:00,제한없음,제한없음
144541.0,246.0,63.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
144541.0,270.0,165.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
144541.0,281.0,3.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
144541.0,290.0,0.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
144541.0,568.0,3.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
144541.0,630.0,1.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
144541.0,667.0,647.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
144541.0,772.0,7.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
144541.0,790.0,77.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
144541.0,817.0,11.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
144541.0,847.0,0.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
