광고ID,매체ID,누적 전환 수,도메인,광고 종료일,목표 전환 수
363720,270,1,생활서비스,2031-01-03 00:00:00,제한없음
363720,281,1,생활서비스,2031-01-03 00:00:00,제한없음
363720,337,1,생활서비스,2031-01-03 00:00:00,제한없음
363720,761,0,생활서비스,2031-01-03 00:00:00,제한없음
363720,790,0,생활서비스,2031-01-03 00:00:00,제한없음
363735,22,0,콘텐츠,2029-11-29 00:00:00,제한없음
363735,213,0,콘텐츠,2029-11-29 00:00:00,제한없음
363735,769,0,콘텐츠,2029-11-29 00:00:00,제한없음
363736,22,0,콘텐츠,2029-11-29 00:00:00,제한없음
363736,213,0,콘텐츠,2029-11-29 00:00:00,제한없음
363736,281,0,콘텐츠,2029-11-29 00:00:00,제한없음
363736,480,0,콘텐츠,2029-11-29 00:00:00,제한없음
363736,769,0,콘텐츠,2029-11-29 00:00:00,제한없음
363737,22,0,콘텐츠,2029-11-29 00:00:00,제한없음
363737,270,0,콘텐츠,2029-11-29 00:00:00,제한없음
363737,480,0,콘텐츠,2029-11-29 00:00:00,제한없음
363737,769,0,콘텐츠,2029-11-29 00:00:00,제한없음
363738,22,0,콘텐츠,2029-11-29 00:00:00,제한없음
363738,213,0,콘텐츠,2029-11-29 00:00:00,제한없음
363738,769,0,콘텐츠,2029-11-29 00:00:00,제한없음
363738,772,0,콘텐츠,2029-11-29 00:00:00,제한없음
363739,22,0,생활서비스,2029-11-29 00:00:00,제한없음
363739,213,0,생활서비스,2029-11-29 00:00:00,제한없음
363739,270,0,생활서비스,2029-11-29 00:00:00,제한없음
363739,769,0,생활서비스,2029-11-29 00:00:00,제한없음
363741,54,1,생활서비스,2031-01-04 00:00:00,제한없음
363741,375,2,생활서비스,2031-01-04 00:00:00,제한없음
363741,401,0,생활서비스,2031-01-04 00:00:00,제한없음
363741,655,1,생활서비스,2031-01-04 00:00:00,제한없음
363741,761,3,생활서비스,2031-01-04 00:00:00,제한없음
363741,809,0,생활서비스,2031-01-04 00:00:00,제한없음
363742,22,12,생활서비스,2031-01-03 00:00:00,제한없음
363742,54,3,생활서비스,2031-01-03 00:00:00,제한없음
363742,213,199,생활서비스,2031-01-03 00:00:00,제한없음
363742,246,1,생활서비스,2031-01-03 00:00:00,제한없음
363742,270,4,생활서비스,2031-01-03 00:00:00,제한없음
363742,371,9,생활서비스,2031-01-03 00:00:00,제한없음
363742,643,1,생활서비스,2031-01-03 00:00:00,제한없음
363742,761,3,생활서비스,2031-01-03 00:00:00,제한없음
363742,790,0,생활서비스,2031-01-03 00:00:00,제한없음
363820,22,0,게임,2030-12-28 00:00:00,제한없음
363820,213,0,게임,2030-12-28 00:00:00,제한없음
363820,270,0,게임,2030-12-28 00:00:00,제한없음
363820,281,0,게임,2030-12-28 00:00:00,제한없음
363820,294,0,게임,2030-12-28 00:00:00,제한없음
363820,337,0,게임,2030-12-28 00:00:00,제한없음
363820,371,0,게임,2030-12-28 00:00:00,제한없음
363820,482,0,게임,2030-12-28 00:00:00,제한없음
363820,643,0,게임,2030-12-28 00:00:00,제한없음
363820,645,0,게임,2030-12-28 00:00:00,제한없음
363820,761,0,게임,2030-12-28 00:00:00,제한없음
363820,786,0,게임,2030-12-28 00:00:00,제한없음
364104,54,0,게임,2031-01-03 00:00:00,제한없음
364104,375,0,게임,2031-01-03 00:00:00,제한없음
364104,401,0,게임,2031-01-03 00:00:00,제한없음
364104,540,0,게임,2031-01-03 00:00:00,제한없음
364104,562,0,게임,2031-01-03 00:00:00,제한없음
364104,655,0,게임,2031-01-03 00:00:00,제한없음
364104,667,0,게임,2031-01-03 00:00:00,제한없음
364104,761,0,게임,2031-01-03 00:00:00,제한없음
364104,792,0,게임,2031-01-03 00:00:00,제한없음
364104,809,0,게임,2031-01-03 00:00:00,제한없음
364106,14,148,콘텐츠,2031-01-04 00:00:00,제한없음
364106,18,6,콘텐츠,2031-01-04 00:00:00,제한없음
364106,22,0,콘텐츠,2031-01-04 00:00:00,제한없음
364106,26,6,콘텐츠,2031-01-04 00:00:00,제한없음
364106,32,30,콘텐츠,2031-01-04 00:00:00,제한없음
364106,54,0,콘텐츠,2031-01-04 00:00:00,제한없음
364106,56,0,콘텐츠,2031-01-04 00:00:00,제한없음
364106,58,2,콘텐츠,2031-01-04 00:00:00,제한없음
364106,108,0,콘텐츠,2031-01-04 00:00:00,제한없음
364106,213,0,콘텐츠,2031-01-04 00:00:00,제한없음
364106,246,0,콘텐츠,2031-01-04 00:00:00,제한없음
364106,270,6,콘텐츠,2031-01-04 00:00:00,제한없음
364106,281,0,콘텐츠,2031-01-04 00:00:00,제한없음
364106,337,0,콘텐츠,2031-01-04 00:00:00,제한없음
364106,340,0,콘텐츠,2031-01-04 00:00:00,제한없음
364106,356,8,콘텐츠,2031-01-04 00:00:00,제한없음
364106,371,1,콘텐츠,2031-01-04 00:00:00,제한없음
364106,375,0,콘텐츠,2031-01-04 00:00:00,제한없음
364106,480,0,콘텐츠,2031-01-04 00:00:00,제한없음
364106,481,0,콘텐츠,2031-01-04 00:00:00,제한없음
364106,482,0,콘텐츠,2031-01-04 00:00:00,제한없음
364106,621,0,콘텐츠,2031-01-04 00:00:00,제한없음
364106,667,0,콘텐츠,2031-01-04 00:00:00,제한없음
364106,686,0,콘텐츠,2031-01-04 00:00:00,제한없음
364106,752,0,콘텐츠,2031-01-04 00:00:00,제한없음
364106,761,1,콘텐츠,2031-01-04 00:00:00,제한없음
364106,769,0,콘텐츠,2031-01-04 00:00:00,제한없음
364106,774,0,콘텐츠,2031-01-04 00:00:00,제한없음
364106,778,0,콘텐츠,2031-01-04 00:00:00,제한없음
364106,785,0,콘텐츠,2031-01-04 00:00:00,제한없음
364106,786,0,콘텐츠,2031-01-04 00:00:00,제한없음
364106,787,0,콘텐츠,2031-01-04 00:00:00,제한없음
364106,790,0,콘텐츠,2031-01-04 00:00:00,제한없음
364106,792,0,콘텐츠,2031-01-04 00:00:00,제한없음
364106,805,0,콘텐츠,2031-01-04 00:00:00,제한없음
364106,808,0,콘텐츠,2031-01-04 00:00:00,제한없음
364106,809,1,콘텐츠,2031-01-04 00:00:00,제한없음
364170,270,614,게임,2025-12-31 23:59:00,3500
364318,54,0,상품소비,2029-11-29 00:00:00,제한없음
364318,246,0,상품소비,2029-11-29 00:00:00,제한없음
364318,270,0,상품소비,2029-11-29 00:00:00,제한없음
364318,281,0,상품소비,2029-11-29 00:00:00,제한없음
364318,337,0,상품소비,2029-11-29 00:00:00,제한없음
364318,480,0,상품소비,2029-11-29 00:00:00,제한없음
364318,583,0,상품소비,2029-11-29 00:00:00,제한없음
364318,752,0,상품소비,2029-11-29 00:00:00,제한없음
364318,769,0,상품소비,2029-11-29 00:00:00,제한없음
364318,772,0,상품소비,2029-11-29 00:00:00,제한없음
364318,785,0,상품소비,2029-11-29 00:00:00,제한없음
364318,792,0,상품소비,2029-11-29 00:00:00,제한없음
364318,809,0,상품소비,2029-11-29 00:00:00,제한없음
364319,54,0,상품소비,2029-11-29 00:00:00,제한없음
364319,246,0,상품소비,2029-11-29 00:00:00,제한없음
364319,270,0,상품소비,2029-11-29 00:00:00,제한없음
364319,281,0,상품소비,2029-11-29 00:00:00,제한없음
364319,480,0,상품소비,2029-11-29 00:00:00,제한없음
364319,769,0,상품소비,2029-11-29 00:00:00,제한없음
364319,785,0,상품소비,2029-11-29 00:00:00,제한없음
364319,809,0,상품소비,2029-11-29 00:00:00,제한없음
364366,54,0,게임,2031-01-03 00:00:00,제한없음
364366,213,0,게임,2031-01-03 00:00:00,제한없음
364366,270,0,게임,2031-01-03 00:00:00,제한없음
364366,281,0,게임,2031-01-03 00:00:00,제한없음
364366,337,0,게임,2031-01-03 00:00:00,제한없음
364366,371,0,게임,2031-01-03 00:00:00,제한없음
364381,22,7,기타,2031-01-03 00:00:00,제한없음
364381,54,2,기타,2031-01-03 00:00:00,제한없음
364381,213,5,기타,2031-01-03 00:00:00,제한없음
364381,246,0,기타,2031-01-03 00:00:00,제한없음
364381,270,2,기타,2031-01-03 00:00:00,제한없음
364381,281,0,기타,2031-01-03 00:00:00,제한없음
364381,294,52,기타,2031-01-03 00:00:00,제한없음
364381,371,30,기타,2031-01-03 00:00:00,제한없음
364381,539,250,기타,2031-01-03 00:00:00,제한없음
364381,761,49,기타,2031-01-03 00:00:00,제한없음
364670,26,0,게임,2031-01-04 00:00:00,제한없음
364670,54,0,게임,2031-01-04 00:00:00,제한없음
364670,375,0,게임,2031-01-04 00:00:00,제한없음
364670,401,0,게임,2031-01-04 00:00:00,제한없음
364670,540,0,게임,2031-01-04 00:00:00,제한없음
364670,562,0,게임,2031-01-04 00:00:00,제한없음
364670,655,0,게임,2031-01-04 00:00:00,제한없음
364670,667,0,게임,2031-01-04 00:00:00,제한없음
364670,759,0,게임,2031-01-04 00:00:00,제한없음
364670,761,0,게임,2031-01-04 00:00:00,제한없음
364671,18,2,게임,2031-01-04 00:00:00,제한없음
364671,22,0,게임,2031-01-04 00:00:00,제한없음
364671,54,0,게임,2031-01-04 00:00:00,제한없음
364671,213,0,게임,2031-01-04 00:00:00,제한없음
364671,270,0,게임,2031-01-04 00:00:00,제한없음
364671,281,0,게임,2031-01-04 00:00:00,제한없음
364671,294,0,게임,2031-01-04 00:00:00,제한없음
364671,337,0,게임,2031-01-04 00:00:00,제한없음
364671,371,0,게임,2031-01-04 00:00:00,제한없음
364671,482,0,게임,2031-01-04 00:00:00,제한없음
364671,539,6,게임,2031-01-04 00:00:00,제한없음
364671,563,1,게임,2031-01-04 00:00:00,제한없음
364671,643,0,게임,2031-01-04 00:00:00,제한없음
364671,645,0,게임,2031-01-04 00:00:00,제한없음
364671,667,0,게임,2031-01-04 00:00:00,제한없음
364671,711,0,게임,2031-01-04 00:00:00,제한없음
364671,761,0,게임,2031-01-04 00:00:00,제한없음
364671,790,0,게임,2031-01-04 00:00:00,제한없음
364674,246,8,게임,2029-11-29 00:00:00,제한없음
364674,270,265,게임,2029-11-29 00:00:00,제한없음
364674,303,169,게임,2029-11-29 00:00:00,제한없음
364674,324,175,게임,2029-11-29 00:00:00,제한없음
364674,340,46,게임,2029-11-29 00:00:00,제한없음
364674,341,196,게임,2029-11-29 00:00:00,제한없음
364674,371,1,게임,2029-11-29 00:00:00,제한없음
364674,389,1,게임,2029-11-29 00:00:00,제한없음
364674,492,1,게임,2029-11-29 00:00:00,제한없음
364674,578,173,게임,2029-11-29 00:00:00,제한없음
364674,579,259,게임,2029-11-29 00:00:00,제한없음
364674,582,105,게임,2029-11-29 00:00:00,제한없음
364674,621,130,게임,2029-11-29 00:00:00,제한없음
364674,634,3,게임,2029-11-29 00:00:00,제한없음
364674,637,373,게임,2029-11-29 00:00:00,제한없음
364674,638,170,게임,2029-11-29 00:00:00,제한없음
364674,639,148,게임,2029-11-29 00:00:00,제한없음
364674,645,0,게임,2029-11-29 00:00:00,제한없음
364674,646,254,게임,2029-11-29 00:00:00,제한없음
364674,674,184,게임,2029-11-29 00:00:00,제한없음
364674,675,230,게임,2029-11-29 00:00:00,제한없음
364674,682,105,게임,2029-11-29 00:00:00,제한없음
364674,683,115,게임,2029-11-29 00:00:00,제한없음
364674,687,80,게임,2029-11-29 00:00:00,제한없음
364674,688,119,게임,2029-11-29 00:00:00,제한없음
364674,700,318,게임,2029-11-29 00:00:00,제한없음
364674,701,305,게임,2029-11-29 00:00:00,제한없음
364674,711,2,게임,2029-11-29 00:00:00,제한없음
364674,739,9,게임,2029-11-29 00:00:00,제한없음
364674,790,3,게임,2029-11-29 00:00:00,제한없음
364674,794,159,게임,2029-11-29 00:00:00,제한없음
364674,795,212,게임,2029-11-29 00:00:00,제한없음
364674,804,10,게임,2029-11-29 00:00:00,제한없음
364674,805,166,게임,2029-11-29 00:00:00,제한없음
364674,806,402,게임,2029-11-29 00:00:00,제한없음
364674,807,208,게임,2029-11-29 00:00:00,제한없음
364674,808,235,게임,2029-11-29 00:00:00,제한없음
365009,22,0,생활서비스,2029-11-29 00:00:00,제한없음
365009,30,7,생활서비스,2029-11-29 00:00:00,제한없음
365009,108,2,생활서비스,2029-11-29 00:00:00,제한없음
365009,246,2,생활서비스,2029-11-29 00:00:00,제한없음
365009,270,102,생활서비스,2029-11-29 00:00:00,제한없음
365009,281,26,생활서비스,2029-11-29 00:00:00,제한없음
365009,291,1,생활서비스,2029-11-29 00:00:00,제한없음
365009,337,10,생활서비스,2029-11-29 00:00:00,제한없음
365009,371,19,생활서비스,2029-11-29 00:00:00,제한없음
365009,482,11,생활서비스,2029-11-29 00:00:00,제한없음
365009,496,210,생활서비스,2029-11-29 00:00:00,제한없음
365009,564,0,생활서비스,2029-11-29 00:00:00,제한없음
365009,583,66,생활서비스,2029-11-29 00:00:00,제한없음
365009,645,1,생활서비스,2029-11-29 00:00:00,제한없음
365009,711,1,생활서비스,2029-11-29 00:00:00,제한없음
365009,761,1,생활서비스,2029-11-29 00:00:00,제한없음
365009,774,3,생활서비스,2029-11-29 00:00:00,제한없음
366118,375,4,생활서비스,2029-11-29 00:00:00,제한없음
366118,583,8,생활서비스,2029-11-29 00:00:00,제한없음
366118,792,11,생활서비스,2029-11-29 00:00:00,제한없음
366143,246,3,기타,2030-12-31 00:00:00,제한없음
366143,270,141,기타,2030-12-31 00:00:00,제한없음
366143,290,3,기타,2030-12-31 00:00:00,제한없음
366143,291,1,기타,2030-12-31 00:00:00,제한없음
366143,371,20,기타,2030-12-31 00:00:00,제한없음
366143,409,1,기타,2030-12-31 00:00:00,제한없음
366143,564,1,기타,2030-12-31 00:00:00,제한없음
366143,634,11,기타,2030-12-31 00:00:00,제한없음
366143,645,4,기타,2030-12-31 00:00:00,제한없음
366143,711,1,기타,2030-12-31 00:00:00,제한없음
366162,270,0,기타,2029-11-28 00:00:00,제한없음
366162,281,0,기타,2029-11-28 00:00:00,제한없음
366162,711,0,기타,2029-11-28 00:00:00,제한없음
366162,790,0,기타,2029-11-28 00:00:00,제한없음
366299,54,5,상품소비,2029-11-29 00:00:00,제한없음
366299,246,9,상품소비,2029-11-29 00:00:00,제한없음
366299,270,394,상품소비,2029-11-29 00:00:00,제한없음
366299,371,1,상품소비,2029-11-29 00:00:00,제한없음
366299,568,0,상품소비,2029-11-29 00:00:00,제한없음
366299,711,3,상품소비,2029-11-29 00:00:00,제한없음
366299,761,19,상품소비,2029-11-29 00:00:00,제한없음
366299,785,1,상품소비,2029-11-29 00:00:00,제한없음
366299,786,1,상품소비,2029-11-29 00:00:00,제한없음
366300,54,7,기타,2029-11-29 00:00:00,제한없음
366300,246,13,기타,2029-11-29 00:00:00,제한없음
366300,270,553,기타,2029-11-29 00:00:00,제한없음
366300,371,4,기타,2029-11-29 00:00:00,제한없음
366300,568,1,기타,2029-11-29 00:00:00,제한없음
366300,711,0,기타,2029-11-29 00:00:00,제한없음
366300,761,18,기타,2029-11-29 00:00:00,제한없음
366300,785,1,기타,2029-11-29 00:00:00,제한없음
366300,786,1,기타,2029-11-29 00:00:00,제한없음
366303,22,1,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
366303,213,2,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
366303,270,14,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
366303,371,0,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
366303,634,1,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
366303,790,0,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
366304,54,4,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
366304,401,0,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
366304,792,3,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
366643,22,49,기타,2031-01-03 00:00:00,제한없음
366643,73,1,기타,2031-01-03 00:00:00,제한없음
366643,213,5,기타,2031-01-03 00:00:00,제한없음
366643,246,10,기타,2031-01-03 00:00:00,제한없음
366643,270,29,기타,2031-01-03 00:00:00,제한없음
366643,281,1,기타,2031-01-03 00:00:00,제한없음
366643,630,0,기타,2031-01-03 00:00:00,제한없음
366643,790,1,기타,2031-01-03 00:00:00,제한없음
366703,270,224,게임,2025-12-31 23:59:00,3500
366704,30,0,생활서비스,2029-11-29 00:00:00,제한없음
366704,246,0,생활서비스,2029-11-29 00:00:00,제한없음
366704,270,200,생활서비스,2029-11-29 00:00:00,제한없음
366704,281,43,생활서비스,2029-11-29 00:00:00,제한없음
366704,337,4,생활서비스,2029-11-29 00:00:00,제한없음
366704,371,3,생활서비스,2029-11-29 00:00:00,제한없음
366704,482,1,생활서비스,2029-11-29 00:00:00,제한없음
366704,496,218,생활서비스,2029-11-29 00:00:00,제한없음
366704,564,1,생활서비스,2029-11-29 00:00:00,제한없음
366704,583,38,생활서비스,2029-11-29 00:00:00,제한없음
366704,645,1,생활서비스,2029-11-29 00:00:00,제한없음
366704,711,0,생활서비스,2029-11-29 00:00:00,제한없음
366704,774,3,생활서비스,2029-11-29 00:00:00,제한없음
366896,270,0,생활서비스,2030-01-01 00:00:00,제한없음
366896,281,0,생활서비스,2030-01-01 00:00:00,제한없음
366896,630,0,생활서비스,2030-01-01 00:00:00,제한없음
366896,711,66,생활서비스,2030-01-01 00:00:00,제한없음
366896,772,0,생활서비스,2030-01-01 00:00:00,제한없음
366896,790,0,생활서비스,2030-01-01 00:00:00,제한없음
366897,246,9,금융/보험,2029-11-29 00:00:00,제한없음
366897,270,61,금융/보험,2029-11-29 00:00:00,제한없음
366897,281,4,금융/보험,2029-11-29 00:00:00,제한없음
366897,291,0,금융/보험,2029-11-29 00:00:00,제한없음
366897,294,2,금융/보험,2029-11-29 00:00:00,제한없음
366897,303,514,금융/보험,2029-11-29 00:00:00,제한없음
366897,324,468,금융/보험,2029-11-29 00:00:00,제한없음
366897,337,226,금융/보험,2029-11-29 00:00:00,제한없음
366897,340,418,금융/보험,2029-11-29 00:00:00,제한없음
366897,341,692,금융/보험,2029-11-29 00:00:00,제한없음
366897,371,1,금융/보험,2029-11-29 00:00:00,제한없음
366897,482,86,금융/보험,2029-11-29 00:00:00,제한없음
366897,496,288,금융/보험,2029-11-29 00:00:00,제한없음
366897,578,689,금융/보험,2029-11-29 00:00:00,제한없음
366897,579,955,금융/보험,2029-11-29 00:00:00,제한없음
366897,582,228,금융/보험,2029-11-29 00:00:00,제한없음
366897,583,39,금융/보험,2029-11-29 00:00:00,제한없음
366897,621,742,금융/보험,2029-11-29 00:00:00,제한없음
366897,634,15,금융/보험,2029-11-29 00:00:00,제한없음
366897,637,851,금융/보험,2029-11-29 00:00:00,제한없음
366897,638,585,금융/보험,2029-11-29 00:00:00,제한없음
366897,639,704,금융/보험,2029-11-29 00:00:00,제한없음
366897,645,5,금융/보험,2029-11-29 00:00:00,제한없음
366897,646,67,금융/보험,2029-11-29 00:00:00,제한없음
366897,674,807,금융/보험,2029-11-29 00:00:00,제한없음
366897,675,835,금융/보험,2029-11-29 00:00:00,제한없음
366897,682,567,금융/보험,2029-11-29 00:00:00,제한없음
366897,683,771,금융/보험,2029-11-29 00:00:00,제한없음
366897,687,634,금융/보험,2029-11-29 00:00:00,제한없음
366897,688,418,금융/보험,2029-11-29 00:00:00,제한없음
366897,700,1016,금융/보험,2029-11-29 00:00:00,제한없음
366897,701,1062,금융/보험,2029-11-29 00:00:00,제한없음
366897,711,0,금융/보험,2029-11-29 00:00:00,제한없음
366897,739,45,금융/보험,2029-11-29 00:00:00,제한없음
366897,774,1,금융/보험,2029-11-29 00:00:00,제한없음
366897,794,450,금융/보험,2029-11-29 00:00:00,제한없음
366897,795,440,금융/보험,2029-11-29 00:00:00,제한없음
366897,798,74,금융/보험,2029-11-29 00:00:00,제한없음
366897,799,65,금융/보험,2029-11-29 00:00:00,제한없음
366897,801,134,금융/보험,2029-11-29 00:00:00,제한없음
366897,804,55,금융/보험,2029-11-29 00:00:00,제한없음
366897,805,738,금융/보험,2029-11-29 00:00:00,제한없음
366897,806,792,금융/보험,2029-11-29 00:00:00,제한없음
366897,807,495,금융/보험,2029-11-29 00:00:00,제한없음
366897,808,900,금융/보험,2029-11-29 00:00:00,제한없음
366898,655,4,금융/보험,2029-11-28 00:00:00,제한없음
366898,778,0,금융/보험,2029-11-28 00:00:00,제한없음
366898,785,0,금융/보험,2029-11-28 00:00:00,제한없음
366898,792,0,금융/보험,2029-11-28 00:00:00,제한없음
367203,73,0,기타,2030-12-28 00:00:00,제한없음
367203,270,2,기타,2030-12-28 00:00:00,제한없음
367203,389,0,기타,2030-12-28 00:00:00,제한없음
367203,564,0,기타,2030-12-28 00:00:00,제한없음
367203,788,0,기타,2030-12-28 00:00:00,제한없음
367324,22,3,SNS/커뮤니케이션,2030-12-28 00:00:00,제한없음
367324,73,0,SNS/커뮤니케이션,2030-12-28 00:00:00,제한없음
367324,213,0,SNS/커뮤니케이션,2030-12-28 00:00:00,제한없음
367324,246,0,SNS/커뮤니케이션,2030-12-28 00:00:00,제한없음
367324,270,3,SNS/커뮤니케이션,2030-12-28 00:00:00,제한없음
367324,281,0,SNS/커뮤니케이션,2030-12-28 00:00:00,제한없음
367324,341,0,SNS/커뮤니케이션,2030-12-28 00:00:00,제한없음
367324,371,0,SNS/커뮤니케이션,2030-12-28 00:00:00,제한없음
367324,634,0,SNS/커뮤니케이션,2030-12-28 00:00:00,제한없음
367324,638,0,SNS/커뮤니케이션,2030-12-28 00:00:00,제한없음
367324,645,0,SNS/커뮤니케이션,2030-12-28 00:00:00,제한없음
367324,682,0,SNS/커뮤니케이션,2030-12-28 00:00:00,제한없음
367324,774,0,SNS/커뮤니케이션,2030-12-28 00:00:00,제한없음
367324,790,0,SNS/커뮤니케이션,2030-12-28 00:00:00,제한없음
367330,22,1,SNS/커뮤니케이션,2031-01-04 00:00:00,제한없음
367330,73,0,SNS/커뮤니케이션,2031-01-04 00:00:00,제한없음
367330,213,0,SNS/커뮤니케이션,2031-01-04 00:00:00,제한없음
367330,246,0,SNS/커뮤니케이션,2031-01-04 00:00:00,제한없음
367330,270,3,SNS/커뮤니케이션,2031-01-04 00:00:00,제한없음
367330,281,0,SNS/커뮤니케이션,2031-01-04 00:00:00,제한없음
367330,482,0,SNS/커뮤니케이션,2031-01-04 00:00:00,제한없음
367330,634,0,SNS/커뮤니케이션,2031-01-04 00:00:00,제한없음
367330,645,0,SNS/커뮤니케이션,2031-01-04 00:00:00,제한없음
367330,675,0,SNS/커뮤니케이션,2031-01-04 00:00:00,제한없음
367330,686,0,SNS/커뮤니케이션,2031-01-04 00:00:00,제한없음
367330,774,0,SNS/커뮤니케이션,2031-01-04 00:00:00,제한없음
367330,790,0,SNS/커뮤니케이션,2031-01-04 00:00:00,제한없음
367701,246,7,기타,2032-01-01 00:00:00,제한없음
367701,270,445,기타,2032-01-01 00:00:00,제한없음
367701,480,1,기타,2032-01-01 00:00:00,제한없음
367701,711,2,기타,2032-01-01 00:00:00,제한없음
367784,246,19,기타,2029-11-29 00:00:00,제한없음
367784,270,349,기타,2029-11-29 00:00:00,제한없음
367784,482,1,기타,2029-11-29 00:00:00,제한없음
367784,492,1,기타,2029-11-29 00:00:00,제한없음
367784,564,0,기타,2029-11-29 00:00:00,제한없음
367784,643,4,기타,2029-11-29 00:00:00,제한없음
367784,645,1,기타,2029-11-29 00:00:00,제한없음
367784,683,0,기타,2029-11-29 00:00:00,제한없음
367784,711,0,기타,2029-11-29 00:00:00,제한없음
367784,790,21,기타,2029-11-29 00:00:00,제한없음
367784,808,0,기타,2029-11-29 00:00:00,제한없음
368471,270,278,게임,2025-12-31 23:59:00,3500
368474,18,0,게임,2031-01-04 00:00:00,제한없음
368474,22,0,게임,2031-01-04 00:00:00,제한없음
368474,54,0,게임,2031-01-04 00:00:00,제한없음
368474,213,0,게임,2031-01-04 00:00:00,제한없음
368474,270,0,게임,2031-01-04 00:00:00,제한없음
368474,337,0,게임,2031-01-04 00:00:00,제한없음
368474,371,0,게임,2031-01-04 00:00:00,제한없음
368474,482,0,게임,2031-01-04 00:00:00,제한없음
368474,539,6,게임,2031-01-04 00:00:00,제한없음
368474,563,0,게임,2031-01-04 00:00:00,제한없음
368474,643,0,게임,2031-01-04 00:00:00,제한없음
368474,651,0,게임,2031-01-04 00:00:00,제한없음
368474,667,0,게임,2031-01-04 00:00:00,제한없음
368474,761,0,게임,2031-01-04 00:00:00,제한없음
368474,790,0,게임,2031-01-04 00:00:00,제한없음
369690,22,13,기타,2029-11-29 00:00:00,제한없음
369690,54,2,기타,2029-11-29 00:00:00,제한없음
369690,108,1,기타,2029-11-29 00:00:00,제한없음
369690,213,21,기타,2029-11-29 00:00:00,제한없음
369690,246,2,기타,2029-11-29 00:00:00,제한없음
369690,270,55,기타,2029-11-29 00:00:00,제한없음
369690,371,30,기타,2029-11-29 00:00:00,제한없음
369690,482,0,기타,2029-11-29 00:00:00,제한없음
369690,496,149,기타,2029-11-29 00:00:00,제한없음
369690,568,0,기타,2029-11-29 00:00:00,제한없음
369690,761,33,기타,2029-11-29 00:00:00,제한없음
369690,790,6,기타,2029-11-29 00:00:00,제한없음
369691,54,3,기타,2029-11-29 00:00:00,제한없음
369691,401,0,기타,2029-11-29 00:00:00,제한없음
369691,759,0,기타,2029-11-29 00:00:00,제한없음
369691,761,1,기타,2029-11-29 00:00:00,제한없음
369691,772,1,기타,2029-11-29 00:00:00,제한없음
369691,792,2,기타,2029-11-29 00:00:00,제한없음
369726,270,2,게임,2029-11-29 00:00:00,제한없음
369726,281,0,게임,2029-11-29 00:00:00,제한없음
369726,337,0,게임,2029-11-29 00:00:00,제한없음
369726,371,0,게임,2029-11-29 00:00:00,제한없음
369726,564,0,게임,2029-11-29 00:00:00,제한없음
369726,711,0,게임,2029-11-29 00:00:00,제한없음
369726,774,0,게임,2029-11-29 00:00:00,제한없음
369780,22,0,콘텐츠,2029-11-29 00:00:00,제한없음
369780,213,0,콘텐츠,2029-11-29 00:00:00,제한없음
369780,270,0,콘텐츠,2029-11-29 00:00:00,제한없음
369780,281,0,콘텐츠,2029-11-29 00:00:00,제한없음
369780,480,0,콘텐츠,2029-11-29 00:00:00,제한없음
369780,769,0,콘텐츠,2029-11-29 00:00:00,제한없음
369780,785,0,콘텐츠,2029-11-29 00:00:00,제한없음
369780,786,0,콘텐츠,2029-11-29 00:00:00,제한없음
369780,787,0,콘텐츠,2029-11-29 00:00:00,제한없음
369780,790,0,콘텐츠,2029-11-29 00:00:00,제한없음
369816,18,0,게임,2029-11-28 00:00:00,제한없음
369816,22,0,게임,2029-11-28 00:00:00,제한없음
369816,30,0,게임,2029-11-28 00:00:00,제한없음
369816,54,0,게임,2029-11-28 00:00:00,제한없음
369816,213,0,게임,2029-11-28 00:00:00,제한없음
369816,270,0,게임,2029-11-28 00:00:00,제한없음
369816,281,0,게임,2029-11-28 00:00:00,제한없음
369816,294,0,게임,2029-11-28 00:00:00,제한없음
369816,337,0,게임,2029-11-28 00:00:00,제한없음
369816,371,0,게임,2029-11-28 00:00:00,제한없음
369816,482,0,게임,2029-11-28 00:00:00,제한없음
369816,539,0,게임,2029-11-28 00:00:00,제한없음
369816,563,0,게임,2029-11-28 00:00:00,제한없음
369816,643,0,게임,2029-11-28 00:00:00,제한없음
369816,667,0,게임,2029-11-28 00:00:00,제한없음
369816,711,0,게임,2029-11-28 00:00:00,제한없음
369816,761,0,게임,2029-11-28 00:00:00,제한없음
369816,774,0,게임,2029-11-28 00:00:00,제한없음
369816,790,0,게임,2029-11-28 00:00:00,제한없음
369817,26,0,게임,2029-11-28 00:00:00,제한없음
369817,54,0,게임,2029-11-28 00:00:00,제한없음
369817,375,0,게임,2029-11-28 00:00:00,제한없음
369817,401,0,게임,2029-11-28 00:00:00,제한없음
369817,540,0,게임,2029-11-28 00:00:00,제한없음
